label,eye_side,iris_size,dpi
158_220331_1721_5_5_3.pts,right,3769.7785392845985,96
158_220331_1721_5_5_4.pts,left,2612.214220173511,96
158_220331_1721_5_5_4.pts,right,5112.000438585933,96
158_220331_1721_5_5_5.pts,left,2585.4347607955283,96
158_220331_1721_5_5_5.pts,right,2263.770579652988,96
158_220331_1721_5_5_6.pts,left,3977.6332905631043,96
158_220331_1721_5_5_6.pts,right,2735.762587263671,96
158_220331_1721_5_5_7.pts,left,3091.5017040575576,96
158_220331_1721_5_5_7.pts,right,2033.6942963380816,96
158_220331_1721_5_5_8.pts,left,3379.851913102683,96
158_220331_1721_5_5_8.pts,right,3847.829663433786,96
158_220331_1824_5_5_1.pts,left,4151.406124873303,96
158_220331_1824_5_5_1.pts,right,4376.282199681888,96
158_220331_1824_5_5_3.pts,left,4884.925248919835,96
158_220331_1824_5_5_3.pts,right,3466.664590096845,96
158_220331_1824_5_5_4.pts,left,3169.4655617441226,96
158_220331_1824_5_5_4.pts,right,3313.1236124758148,96
158_220331_1840_5_5_1.pts,left,4605.393315920398,96
158_220331_1840_5_5_1.pts,right,2687.6717850542414,96
158_220331_1840_5_5_2.pts,left,4176.58075400404,96
158_220331_1840_5_5_2.pts,right,2755.024040888706,96
158_220331_1840_5_5_3.pts,left,4796.1132972675105,96
158_220331_1840_5_5_3.pts,right,4714.741684216394,96
158_220331_1840_5_5_4.pts,left,3291.691841925942,96
158_220331_1840_5_5_4.pts,right,3263.486448549086,96
158_220331_1840_5_5_5.pts,left,3975.183720957953,96
158_220331_1840_5_5_5.pts,right,2881.2637056854865,96
158_220331_1840_5_5_6.pts,left,2475.039194948404,96
158_220331_1840_5_5_6.pts,right,3160.4465728344453,96
158_220331_1840_5_5_7.pts,left,3799.5791635977594,96
158_220331_1840_5_5_7.pts,right,2879.445945269487,96
158_220331_1840_5_5_8.pts,left,3662.232223441337,96
158_220331_1840_5_5_8.pts,right,2920.263960485878,96
158_220331_1852_4_0_1.pts,left,2603.2632991046357,96
158_220331_1852_4_0_1.pts,right,2143.3638052163883,96
158_220331_1855_5_5_1.pts,left,3764.998082463365,96
158_220331_1855_5_5_1.pts,right,2783.996506471813,96
158_220331_1855_5_5_2.pts,left,4177.298956991237,96
158_220331_1855_5_5_2.pts,right,2793.323545994454,96
158_220331_1855_5_5_3.pts,left,3486.3946646260297,96
158_220331_1855_5_5_3.pts,right,2916.041136360706,96
158_220331_1855_5_5_4.pts,left,1297.2377831604324,96
158_220331_1855_5_5_4.pts,right,4722.632317764642,96
158_220331_1855_5_5_5.pts,left,3848.718036023056,96
158_220331_1855_5_5_5.pts,right,3427.1023392772795,96
158_220331_1855_5_5_6.pts,left,4299.430989393456,96
158_220331_1855_5_5_6.pts,right,3066.2816963662544,96
158_220331_1855_5_5_7.pts,left,4582.648185108437,96
158_220331_1855_5_5_7.pts,right,3567.8762334200037,96
158_220331_1855_5_5_8.pts,left,4786.631796106029,96
158_220331_1855_5_5_8.pts,right,2819.881348557414,96
158_220331_1910_5_5_1.pts,left,3676.721946891395,96
158_220331_1910_5_5_1.pts,right,5717.223899976891,96
158_220331_1910_5_5_2.pts,left,4450.696057669914,96
158_220331_1910_5_5_2.pts,right,4722.206457427144,96
158_220331_1910_5_5_3.pts,left,5168.640736136297,96
158_220331_1910_5_5_3.pts,right,2993.177707981853,96
158_220331_1910_5_5_4.pts,left,3814.399626941102,96
158_220331_1910_5_5_4.pts,right,3628.7917149731024,96
158_220331_1910_5_5_5.pts,left,2879.9677987158498,96
158_220331_1910_5_5_5.pts,right,2820.9521080535615,96
158_220331_1910_5_5_6.pts,left,4268.137235905179,96
158_220331_1910_5_5_6.pts,right,3652.3684951736896,96
158_220331_1910_5_5_8.pts,left,4662.92809471242,96
158_220331_1910_5_5_8.pts,right,2781.091405931853,96
158_220331_1914_1_0_1.pts,left,2739.797788494308,96
158_220331_1914_1_0_1.pts,right,2512.911967052042,96
158_220331_1914_1_0_2.pts,left,2802.558955731398,96
158_220331_1914_1_0_2.pts,right,2761.1152399781517,96
158_220331_1914_1_0_3.pts,left,2133.4416084188165,96
158_220331_1914_1_0_3.pts,right,2186.997036516278,96
158_220331_1914_1_0_4.pts,left,2302.4531845295655,96
158_220331_1914_1_0_4.pts,right,3138.800999451213,96
158_220331_1914_1_0_5.pts,left,5040.715083282103,96
158_220331_1914_1_0_5.pts,right,3998.558042965258,96
158_220331_1925_1_0_1.pts,left,2801.19149026243,96
158_220331_1925_1_0_1.pts,right,3712.326663632109,96
158_220331_1925_1_0_2.pts,left,2159.6328918388717,96
158_220331_1925_1_0_2.pts,right,3163.257425594834,96
158_220331_1925_1_0_3.pts,left,5262.5743564786335,96
158_220331_1925_1_0_3.pts,right,4269.906999766681,96
158_220331_1929_1_0_1.pts,left,2914.5689511366404,96
158_220331_1929_1_0_1.pts,right,2848.2464395608504,96
158_220331_1929_1_0_2.pts,left,2723.8559511065732,96
158_220331_1929_1_0_2.pts,right,2286.9860766983747,96
158_220331_1929_1_0_3.pts,left,2793.875070038092,96
158_220331_1929_1_0_3.pts,right,3293.0942139799013,96
158_220331_1929_1_0_4.pts,left,3581.9339878801943,96
158_220331_1929_1_0_4.pts,right,1768.2148818110911,96
163_220329_1431_3_0_1.pts,left,4702.643934506181,96
163_220329_1431_3_0_1.pts,right,4725.144719222903,96
163_220329_1431_3_0_14.pts,left,5460.47985835614,96
163_220329_1431_3_0_14.pts,right,4360.993115434397,96
163_220329_1431_3_0_15.pts,left,4582.666511065591,96
163_220329_1431_3_0_15.pts,right,6629.125272888143,96
168_220329_1637_1_0_1.pts,left,5451.963524271024,96
168_220329_1637_1_0_1.pts,right,3916.8888512767385,96
168_220329_1637_1_0_2.pts,left,5800.444689370517,96
168_220329_1637_1_0_2.pts,right,4019.2087786748198,96
168_220329_1637_1_0_3.pts,left,6032.968796961348,96
168_220329_1637_1_0_3.pts,right,4230.9721948132465,96
168_220329_1637_1_0_4.pts,left,5654.8501958337165,96
168_220329_1637_1_0_4.pts,right,2747.2398724248146,96
168_220329_1637_1_0_5.pts,left,5490.388693082968,96
168_220329_1637_1_0_5.pts,right,3121.495187253126,96
168_220329_1637_1_0_6.pts,left,3413.9905532716907,96
168_220329_1637_1_0_6.pts,right,2939.5847553054773,96
168_220329_1637_1_0_7.pts,left,4512.592414262663,96
168_220329_1637_1_0_7.pts,right,2578.770221046804,96
168_220329_1638_1_0_1.pts,left,3363.5740998339425,96
168_220329_1638_1_0_1.pts,right,4176.982179732067,96
170_220329_1700_1_0_1.pts,left,4432.8151594832225,96
170_220329_1700_1_0_1.pts,right,2738.905052581942,96
170_220329_1700_1_0_2.pts,left,3442.097335545794,96
170_220329_1700_1_0_2.pts,right,2191.379558267986,96
170_220329_1700_1_0_3.pts,left,5007.841806820768,96
170_220329_1700_1_0_3.pts,right,2344.878647987019,96
170_220329_1700_1_0_4.pts,left,4256.335319503188,96
170_220329_1700_1_0_4.pts,right,2306.7056792520566,96
170_220329_1700_1_0_5.pts,left,4637.885237940168,96
170_220329_1700_1_0_5.pts,right,1593.3826326449523,96
170_220329_1700_1_0_6.pts,left,4356.646372932293,96
170_220329_1700_1_0_6.pts,right,1501.368874479812,96
170_220329_1700_3_0_1.pts,left,3256.918774573818,96
170_220329_1700_3_0_1.pts,right,1106.4314080154059,96
170_220329_1700_3_0_4.pts,left,2921.9551845310857,96
170_220329_1700_3_0_4.pts,right,954.0842356026973,96
170_220329_1700_3_0_5.pts,left,2742.8844032764446,96
170_220329_1700_3_0_5.pts,right,836.983987434024,96
170_220329_1700_3_0_9.pts,left,2334.0008834239907,96
170_220329_1700_3_0_9.pts,right,437.43623375046354,96
173_220328_1659_1_0_1.pts,left,6893.4754593890875,96
173_220328_1659_1_0_1.pts,right,6990.829925065292,96
173_220328_1659_1_0_2.pts,left,8203.789249305404,96
173_220328_1659_1_0_2.pts,right,5869.242950490156,96
173_220328_1659_1_0_3.pts,left,7639.139457035602,96
173_220328_1659_1_0_3.pts,right,5031.637625842508,96
173_220328_1700_1_0_1.pts,left,5696.227589075387,96
173_220328_1700_1_0_1.pts,right,7358.619667679589,96
173_220328_1700_1_0_2.pts,left,5303.8260860141345,96
173_220328_1700_1_0_2.pts,right,7264.162448561695,96
173_220328_1700_1_0_3.pts,left,5518.823597256392,96
173_220328_1700_1_0_3.pts,right,5627.34817014537,96
175_220330_1212_3_0_1.pts,left,3315.850689432025,96
175_220330_1212_3_0_1.pts,right,2952.3265315096382,96
175_220330_1212_3_0_2.pts,left,2548.880584941773,96
175_220330_1212_3_0_2.pts,right,3397.8087331118245,96
175_220330_1212_3_0_3.pts,left,3315.305274040819,96
175_220330_1212_3_0_3.pts,right,2618.973007701888,96
175_220330_1212_3_0_4.pts,left,2528.6225483138533,96
175_220330_1212_3_0_4.pts,right,3294.9486263101503,96
175_220330_1213_1_0_1.pts,left,4855.471945127808,96
175_220330_1213_1_0_1.pts,right,4166.262367466305,96
175_220330_1213_1_0_2.pts,left,3423.897042106002,96
175_220330_1213_1_0_2.pts,right,3442.694238150005,96
175_220330_1213_4_0_3.pts,left,2548.904146886675,96
175_220330_1213_4_0_3.pts,right,3826.5619538336055,96
175_220330_1213_4_0_4.pts,left,4251.777392161639,96
175_220330_1213_4_0_4.pts,right,3296.926957017297,96
177_220330_1406_1_0_1.pts,left,3323.380039825148,96
177_220330_1406_1_0_1.pts,right,2461.1175761698632,96
177_220330_1406_1_0_10.pts,left,2075.9164289376995,96
177_220330_1406_1_0_10.pts,right,1581.8137176981052,96
177_220330_1406_1_0_11.pts,left,3009.3473108369394,96
177_220330_1406_1_0_11.pts,right,2032.1749872242333,96
177_220330_1406_1_0_12.pts,left,3041.0058381388462,96
177_220330_1406_1_0_12.pts,right,1788.7879503689937,96
177_220330_1406_1_0_13.pts,left,2610.412167720836,96
177_220330_1406_1_0_13.pts,right,1555.6686855032558,96
177_220330_1406_1_0_14.pts,left,2129.498909638572,96
177_220330_1406_1_0_14.pts,right,1398.2015897298004,96
177_220330_1406_1_0_15.pts,left,1542.857968793598,96
177_220330_1406_1_0_15.pts,right,1575.7129192977638,96
177_220330_1406_1_0_16.pts,left,2539.693171759293,96
177_220330_1406_1_0_16.pts,right,1525.7755587396848,96
177_220330_1406_1_0_17.pts,left,2692.963623346298,96
177_220330_1406_1_0_17.pts,right,1589.2828542320192,96
177_220330_1406_1_0_18.pts,left,2095.8829955805286,96
177_220330_1406_1_0_18.pts,right,1804.3719952600418,96
177_220330_1406_1_0_19.pts,left,2360.536869371311,96
177_220330_1406_1_0_19.pts,right,1602.4435094566663,96
177_220330_1406_1_0_2.pts,left,2406.9922980716556,96
177_220330_1406_1_0_2.pts,right,1485.7935562350058,96
177_220330_1406_1_0_20.pts,left,1424.339640607666,96
177_220330_1406_1_0_20.pts,right,1288.8139515256778,96
177_220330_1406_1_0_21.pts,left,1699.5545017022575,96
177_220330_1406_1_0_21.pts,right,1152.0604233149104,96
177_220330_1406_1_0_22.pts,left,1383.9780289906626,96
177_220330_1406_1_0_22.pts,right,1220.6832788448357,96
177_220330_1406_1_0_23.pts,left,1631.4953875207536,96
177_220330_1406_1_0_23.pts,right,1311.720525293497,96
177_220330_1406_1_0_24.pts,left,1857.1743137852488,96
177_220330_1406_1_0_24.pts,right,1339.2696748715891,96
177_220330_1406_1_0_25.pts,left,1930.2294329505983,96
177_220330_1406_1_0_25.pts,right,1183.8786482434257,96
177_220330_1406_1_0_3.pts,left,2825.301468549506,96
177_220330_1406_1_0_3.pts,right,1154.8110622160648,96
177_220330_1406_1_0_6.pts,left,2982.314778717417,96
177_220330_1406_1_0_6.pts,right,1673.9985181299523,96
177_220330_1406_1_0_7.pts,left,2611.230727140026,96
177_220330_1406_1_0_7.pts,right,1375.3072332667775,96
177_220330_1406_1_0_8.pts,left,1740.2189279444688,96
177_220330_1406_1_0_8.pts,right,1461.5666408880973,96
177_220330_1406_1_0_9.pts,left,1399.6013437899076,96
177_220330_1406_1_0_9.pts,right,1225.8948319912909,96
177_220330_1407_1_0_1.pts,left,1122.5835575779865,96
177_220330_1407_1_0_1.pts,right,1279.2678731818949,96
178_220330_1443_1_0_1.pts,left,2157.6126732296793,96
178_220330_1443_1_0_1.pts,right,1548.744091695935,96
178_220330_1443_1_0_2.pts,left,2181.372713001687,96
178_220330_1443_1_0_2.pts,right,1462.6714343045758,96
178_220330_1443_1_0_3.pts,left,2557.854195290882,96
178_220330_1443_1_0_3.pts,right,1870.7486120426702,96
178_220330_1443_1_0_4.pts,left,2152.4273000220005,96
178_220330_1443_1_0_4.pts,right,1857.3488467104662,96
178_220330_1444_1_0_1.pts,left,2757.2170470938363,96
178_220330_1444_1_0_1.pts,right,1522.885293498391,96
179_220330_1459_1_0_1.pts,left,1615.4243957683743,96
179_220330_1459_1_0_1.pts,right,1103.5088541829712,96
179_220330_1459_1_0_2.pts,left,1486.41402078411,96
179_220330_1459_1_0_2.pts,right,1308.4497782752514,96
179_220330_1459_1_0_3.pts,left,1842.3171985276388,96
179_220330_1459_1_0_3.pts,right,1098.6542208685157,96
179_220330_1459_1_0_4.pts,left,1939.2091519521136,96
179_220330_1459_1_0_4.pts,right,1478.83841916583,96
179_220330_1459_1_0_5.pts,left,1906.8664555833718,96
179_220330_1459_1_0_5.pts,right,1502.5626796881934,96
179_220330_1500_1_0_1.pts,left,4965.047206226544,96
179_220330_1500_1_0_1.pts,right,3701.4986409526696,96
179_220330_1500_1_0_2.pts,left,4241.38133847215,96
179_220330_1500_1_0_2.pts,right,4372.190275250562,96
179_220330_1500_1_0_3.pts,left,6782.647051887466,96
179_220330_1500_1_0_3.pts,right,2642.353438361552,96
179_220330_1501_1_0_1.pts,left,3082.5525283179545,96
179_220330_1501_1_0_1.pts,right,5010.12207948854,96
179_220330_1501_1_0_2.pts,left,2492.9235837935953,96
179_220330_1501_1_0_2.pts,right,4742.259417867928,96
179_220330_1501_1_0_3.pts,left,1749.7763509283989,96
179_220330_1501_1_0_3.pts,right,1639.527392738408,96
179_220330_1501_1_0_4.pts,left,1983.239445656815,96
179_220330_1501_1_0_4.pts,right,1346.584349766686,96
179_220330_1501_1_0_5.pts,left,2153.596670620842,96
179_220330_1501_1_0_5.pts,right,1679.0067404185304,96
179_220330_1501_1_0_6.pts,left,2434.3381167918787,96
179_220330_1501_1_0_6.pts,right,1850.9853762576909,96
181_220330_1611_1_0_1.pts,left,3208.9641080460306,96
181_220330_1611_1_0_1.pts,right,2165.7040196419657,96
181_220330_1611_1_0_3.pts,left,3195.0171819933034,96
181_220330_1611_1_0_3.pts,right,2235.3845446985642,96
181_220330_1611_1_0_4.pts,left,3535.230722426075,96
181_220330_1611_1_0_4.pts,right,1605.4550750809585,96
181_220330_1611_1_0_5.pts,left,3411.247768352154,96
181_220330_1611_1_0_5.pts,right,1608.13590081206,96
181_220330_1611_1_0_6.pts,left,2390.5774764566536,96
181_220330_1611_1_0_6.pts,right,1016.421287831551,96
183_220331_1053_1_0_1.pts,left,3982.4364366645996,96
183_220331_1053_1_0_1.pts,right,5603.104674170632,96
183_220331_1053_1_0_100.pts,left,3097.2761258878086,96
183_220331_1053_1_0_100.pts,right,906.846026732827,96
183_220331_1053_1_0_101.pts,left,3361.032900443042,96
183_220331_1053_1_0_101.pts,right,1305.820439757105,96
183_220331_1053_1_0_102.pts,left,2952.388490698112,96
183_220331_1053_1_0_102.pts,right,1594.1601768267137,96
183_220331_1053_1_0_2.pts,left,4683.57883042205,96
183_220331_1053_1_0_2.pts,right,7697.0529722752535,96
183_220331_1053_1_0_83.pts,left,4791.146962880925,96
183_220331_1053_1_0_83.pts,right,5383.786600365006,96
183_220331_1053_1_0_84.pts,left,5643.620747426424,96
183_220331_1053_1_0_84.pts,right,5214.563839414709,96
183_220331_1053_1_0_85.pts,left,5392.037644403794,96
183_220331_1053_1_0_85.pts,right,4862.131248888799,96
183_220331_1053_1_0_86.pts,left,4656.797625714778,96
183_220331_1053_1_0_86.pts,right,5287.286473357602,96
183_220331_1053_1_0_87.pts,left,4062.7948860849197,96
183_220331_1053_1_0_87.pts,right,5734.958190506402,96
183_220331_1053_1_0_88.pts,left,3763.590474421659,96
183_220331_1053_1_0_88.pts,right,5230.830308043308,96
183_220331_1053_1_0_89.pts,left,4817.238762533629,96
183_220331_1053_1_0_89.pts,right,4792.311970156697,96
183_220331_1053_1_0_90.pts,left,3957.452048422299,96
183_220331_1053_1_0_90.pts,right,5109.3126315378795,96
183_220331_1053_1_0_91.pts,left,3587.470172267549,96
183_220331_1053_1_0_91.pts,right,3637.626571646729,96
183_220331_1053_1_0_92.pts,left,3872.254673650787,96
183_220331_1053_1_0_92.pts,right,2299.5847359039108,96
183_220331_1053_1_0_93.pts,left,4273.614951762598,96
183_220331_1053_1_0_93.pts,right,1506.555120352131,96
183_220331_1053_1_0_94.pts,left,3205.3355685311167,96
183_220331_1053_1_0_94.pts,right,1580.4453795645738,96
183_220331_1053_1_0_95.pts,left,2812.4942424983424,96
183_220331_1053_1_0_95.pts,right,1745.0020027595942,96
183_220331_1053_1_0_96.pts,left,3264.492630862871,96
183_220331_1053_1_0_96.pts,right,1702.535524064663,96
183_220331_1053_1_0_97.pts,left,3029.075640036835,96
183_220331_1053_1_0_97.pts,right,1456.6317224280842,96
183_220331_1053_1_0_98.pts,left,3471.3979230282775,96
183_220331_1053_1_0_98.pts,right,1796.5023056627974,96
183_220331_1053_1_0_99.pts,left,2621.1712498947277,96
183_220331_1053_1_0_99.pts,right,1632.2109725140933,96
183_220331_1054_1_0_1.pts,left,2186.635753361072,96
183_220331_1054_1_0_1.pts,right,1662.482835725301,96
183_220331_1054_1_0_2.pts,left,2595.313324361837,96
183_220331_1054_1_0_2.pts,right,1850.297716532399,96
183_220331_1054_1_0_3.pts,left,2749.4608038979654,96
183_220331_1054_1_0_3.pts,right,2041.6861589829425,96
185_220331_1133_2_0_1.pts,left,4888.067714238082,96
185_220331_1133_2_0_1.pts,right,3469.7459688912663,96
185_220331_1133_2_0_10.pts,left,4955.426078724888,96
185_220331_1133_2_0_10.pts,right,3335.3774331033574,96
185_220331_1133_2_0_11.pts,left,3277.843526975988,96
185_220331_1133_2_0_11.pts,right,3631.7029241654427,96
185_220331_1133_2_0_2.pts,left,4280.73414978146,96
185_220331_1133_2_0_2.pts,right,3407.6375547944554,96
185_220331_1133_2_0_3.pts,left,4152.880055426603,96
185_220331_1133_2_0_3.pts,right,3369.767400684658,96
185_220331_1133_2_0_4.pts,left,3411.67362868964,96
185_220331_1133_2_0_4.pts,right,3602.8491409714857,96
185_220331_1133_2_0_5.pts,left,3899.848329124864,96
185_220331_1133_2_0_5.pts,right,2891.874434872912,96
185_220331_1133_2_0_6.pts,left,3430.9970415031253,96
185_220331_1133_2_0_6.pts,right,4262.966697996159,96
185_220331_1133_2_0_7.pts,left,2764.896495802607,96
185_220331_1133_2_0_7.pts,right,4760.574903038389,96
185_220331_1133_2_0_8.pts,left,3422.839372579285,96
185_220331_1133_2_0_8.pts,right,2986.7653683100098,96
185_220331_1133_2_0_9.pts,left,3716.5084725198494,96
185_220331_1133_2_0_9.pts,right,3160.0905256670903,96
187_220331_1422_1_0_7.pts,left,2085.5288297930338,96
187_220331_1422_1_0_7.pts,right,1102.2077112255693,96
187_220331_1422_1_0_8.pts,left,3243.5984217225973,96
187_220331_1422_1_0_8.pts,right,1713.8478756114841,96
188_220331_1430_2_0_1.pts,left,3638.316849365849,96
188_220331_1430_2_0_1.pts,right,2996.682329119815,96
188_220331_1430_2_0_2.pts,left,3990.1019227393986,96
188_220331_1430_2_0_2.pts,right,2466.112708489107,96
188_220331_1430_2_0_3.pts,left,4820.740765677782,96
188_220331_1430_2_0_3.pts,right,3179.3004920791705,96
188_220331_1430_2_0_4.pts,left,4436.132157726653,96
188_220331_1430_2_0_4.pts,right,3922.1466556483133,96
188_220331_1430_2_0_5.pts,left,3918.8663093192677,96
188_220331_1430_2_0_5.pts,right,3848.7032007243606,96
189_220331_1442_1_0_1.pts,left,3126.074931210284,96
189_220331_1442_1_0_1.pts,right,1247.707956982706,96
189_220331_1442_1_0_2.pts,left,2928.61797895055,96
189_220331_1442_1_0_2.pts,right,1078.1780180841145,96
189_220331_1442_1_0_3.pts,left,2470.635729245606,96
189_220331_1442_1_0_3.pts,right,1247.046477196221,96
189_220331_1442_1_0_4.pts,left,2330.0162967416973,96
189_220331_1442_1_0_4.pts,right,1577.136235302781,96
189_220331_1442_1_0_5.pts,left,3487.200134075856,96
189_220331_1442_1_0_5.pts,right,1546.4262944493112,96
189_220331_1442_1_0_6.pts,left,3553.707650552292,96
189_220331_1442_1_0_6.pts,right,1735.922799990718,96
189_220331_1442_1_0_7.pts,left,4357.083577909919,96
189_220331_1442_1_0_7.pts,right,1626.09708414433,96
189_220331_1442_1_0_8.pts,left,2198.6270379869297,96
189_220331_1442_1_0_8.pts,right,1451.6889499864346,96
189_220331_1442_3_0_1.pts,left,2231.3729054128294,96
189_220331_1442_3_0_1.pts,right,3446.2058406049973,96
189_220331_1442_3_0_2.pts,left,2911.737154425261,96
189_220331_1442_3_0_2.pts,right,3743.544495297876,96
189_220331_1442_4_0_1.pts,left,1660.961781282178,96
189_220331_1442_4_0_1.pts,right,2891.7452805083076,96
189_220331_1442_4_0_2.pts,left,2085.791501845496,96
189_220331_1442_4_0_2.pts,right,4518.378180732991,96
189_220331_1442_4_0_3.pts,left,2957.9578363411993,96
189_220331_1442_4_0_3.pts,right,4000.643711421408,96
192_220331_1637_4_0_1.pts,left,3942.032937145545,96
192_220331_1637_4_0_1.pts,right,207.40881965462472,96
192_220331_1637_4_0_4.pts,left,2832.522768329627,96
192_220331_1637_4_0_4.pts,right,180.40508546776834,96
192_220331_1637_4_0_5.pts,left,3389.4084634219653,96
192_220331_1637_4_0_5.pts,right,469.83216266135275,96
192_220331_1638_4_0_1.pts,left,3538.665530394014,96
192_220331_1638_4_0_1.pts,right,302.36956626175487,96
192_220331_1638_4_0_2.pts,left,2880.0070686240156,96
192_220331_1638_4_0_2.pts,right,319.10291046525447,96
192_220331_1638_4_0_3.pts,left,3922.5445907177477,96
192_220331_1638_4_0_3.pts,right,819.9774992025872,96
192_220331_1638_4_0_4.pts,left,3281.864765572579,96
192_220331_1638_4_0_4.pts,right,818.812491926886,96
192_220331_1638_4_0_7.pts,left,3849.2128368659737,96
192_220331_1638_4_0_7.pts,right,2518.614830382929,96
192_220331_1639_1_0_1.pts,left,2599.208026587645,96
192_220331_1639_1_0_1.pts,right,4153.249192563378,96
192_220331_1639_1_0_10.pts,left,4116.004738990467,96
192_220331_1639_1_0_10.pts,right,4249.321713904079,96
192_220331_1639_1_0_2.pts,left,3495.7583560630023,96
192_220331_1639_1_0_2.pts,right,4804.629631352611,96
192_220331_1639_1_0_3.pts,left,3592.664272121456,96
192_220331_1639_1_0_3.pts,right,4445.441743956787,96
192_220331_1639_1_0_4.pts,left,3428.3380323877027,96
192_220331_1639_1_0_4.pts,right,4761.37862715891,96
192_220331_1639_1_0_5.pts,left,3814.8603938636265,96
192_220331_1639_1_0_5.pts,right,3853.0525612203833,96
192_220331_1639_1_0_7.pts,left,5170.590268910754,96
192_220331_1639_1_0_7.pts,right,4124.0952127381015,96
192_220331_1639_1_0_8.pts,left,4857.349046738327,96
192_220331_1639_1_0_8.pts,right,4113.184286919236,96
192_220331_1639_1_0_9.pts,left,4907.734956914152,96
192_220331_1639_1_0_9.pts,right,3983.556938044392,96
192_220331_1639_4_0_1.pts,left,2984.556654141597,96
192_220331_1639_4_0_1.pts,right,851.694495034437,96
192_220331_1639_4_0_2.pts,left,3117.5245632047804,96
192_220331_1639_4_0_2.pts,right,528.7134629712774,96
192_220331_1639_4_0_3.pts,left,2607.212106537331,96
192_220331_1639_4_0_3.pts,right,729.2718653118217,96
193_220331_1718_1_0_1.pts,left,3741.5469659689766,96
193_220331_1718_1_0_1.pts,right,5515.956893960019,96
193_220331_1718_1_0_2.pts,left,2376.8679151822002,96
193_220331_1718_1_0_2.pts,right,3464.9157701863764,96
193_220331_1718_1_0_3.pts,left,2257.81377091594,96
193_220331_1718_1_0_3.pts,right,3770.0063047520084,96
193_220331_1718_1_0_4.pts,left,2044.6226754494367,96
193_220331_1718_1_0_4.pts,right,3540.653460412046,96
