label,Facelandmark_pts,eye_side,eyelid,dpi
158_220330_1227_5_5_6.pts,68,right,205.83786769634446,96
158_220330_1227_5_5_7.pts,68,left,223.732959003461,96
158_220330_1227_5_5_7.pts,68,right,186.55151582218664,96
158_220330_1231_1_0_1.pts,68,left,250.290047855594,96
158_220330_1231_1_0_1.pts,68,right,198.8740360686187,96
158_220330_1231_1_0_2.pts,68,left,240.74885023378386,96
158_220330_1231_1_0_2.pts,68,right,195.57715229545593,96
158_220330_1231_1_0_3.pts,68,left,244.80674067063148,96
158_220330_1231_1_0_3.pts,68,right,202.7564768111956,96
158_220330_1231_1_0_4.pts,68,left,236.99293531430192,96
158_220330_1231_1_0_4.pts,68,right,210.03088463366524,96
158_220331_0941_5_5_5.pts,68,left,198.20154795336757,96
158_220331_0941_5_5_5.pts,68,right,174.6878485884019,96
158_220331_0941_5_5_8.pts,68,left,235.05578356826044,96
158_220331_0941_5_5_8.pts,68,right,192.52075934240912,96
158_220331_0950_1_0_1.pts,68,left,226.25275566154866,96
158_220331_0950_1_0_1.pts,68,right,191.18781995723472,96
158_220331_0951_1_0_1.pts,68,left,226.5082933237642,96
158_220331_0951_1_0_1.pts,68,right,194.8288379863491,96
158_220331_0951_1_0_2.pts,68,left,222.73895096677145,96
158_220331_0951_1_0_2.pts,68,right,192.67590303696812,96
158_220331_0951_1_0_3.pts,68,left,219.02223377750695,96
158_220331_0951_1_0_3.pts,68,right,190.24083274745308,96
158_220331_0951_1_0_4.pts,68,left,236.9300793483176,96
158_220331_0951_1_0_4.pts,68,right,190.05713760749813,96
158_220331_0954_5_5_1.pts,68,left,227.1213118088608,96
158_220331_0954_5_5_1.pts,68,right,189.17254396156142,96
158_220331_1020_5_5_1.pts,68,left,203.52777110534834,96
158_220331_1020_5_5_1.pts,68,right,192.4704919663733,96
158_220331_1020_5_5_2.pts,68,left,195.62987232129078,96
158_220331_1020_5_5_2.pts,68,right,173.29737126941328,96
158_220331_1020_5_5_3.pts,68,left,203.57627290253868,96
158_220331_1020_5_5_3.pts,68,right,186.3893572605475,96
158_220331_1020_5_5_4.pts,68,left,204.6024526028735,96
158_220331_1020_5_5_4.pts,68,right,175.42794421388825,96
158_220331_1020_5_5_5.pts,68,left,207.75950305849096,96
158_220331_1020_5_5_5.pts,68,right,173.60263454862155,96
158_220331_1020_5_5_6.pts,68,left,195.71030745580174,96
158_220331_1020_5_5_6.pts,68,right,162.2174843295943,96
158_220331_1020_5_5_7.pts,68,left,196.00433739531846,96
158_220331_1020_5_5_7.pts,68,right,161.6776568429362,96
158_220331_1020_5_5_8.pts,68,left,196.5747595982534,96
158_220331_1020_5_5_8.pts,68,right,161.89475061835003,96
158_220331_1037_5_5_4.pts,68,left,218.4317399097485,96
158_220331_1037_5_5_4.pts,68,right,185.1889200549296,96
158_220331_1037_5_5_6.pts,68,left,219.09000306824683,96
158_220331_1037_5_5_6.pts,68,right,186.6076580838942,96
158_220331_1037_5_5_8.pts,68,left,182.0637594360831,96
158_220331_1037_5_5_8.pts,68,right,168.36548207858877,96
158_220331_1046_2_0_1.pts,68,left,210.9228308068037,96
158_220331_1046_2_0_1.pts,68,right,169.88556278991013,96
158_220331_1101_5_5_1.pts,68,left,196.286938491134,96
158_220331_1101_5_5_1.pts,68,right,181.76704031381604,96
158_220331_1707_5_5_1.pts,68,left,220.6306598266785,96
158_220331_1707_5_5_1.pts,68,right,188.13909895488382,96
158_220331_1707_5_5_2.pts,68,left,211.40621902972586,96
158_220331_1707_5_5_2.pts,68,right,197.70202395974042,96
158_220331_1707_5_5_3.pts,68,left,207.5888651745184,96
158_220331_1707_5_5_3.pts,68,right,184.39306822955987,96
158_220331_1707_5_5_4.pts,68,left,206.47851246827386,96
158_220331_1707_5_5_4.pts,68,right,181.7652469533162,96
158_220331_1707_5_5_5.pts,68,left,218.4668726476499,96
158_220331_1707_5_5_5.pts,68,right,183.26676746086716,96
158_220331_1707_5_5_6.pts,68,left,207.65784090394698,96
158_220331_1707_5_5_6.pts,68,right,178.7307487690788,96
158_220331_1707_5_5_7.pts,68,left,203.8141398704003,96
158_220331_1707_5_5_7.pts,68,right,167.46492252939947,96
158_220331_1707_5_5_8.pts,68,left,207.1376414367992,96
158_220331_1707_5_5_8.pts,68,right,185.13356289746906,96
158_220331_1721_5_5_1.pts,68,left,207.6505270614281,96
158_220331_1721_5_5_1.pts,68,right,168.45175125239862,96
158_220331_1721_5_5_2.pts,68,left,188.01441803459886,96
158_220331_1721_5_5_2.pts,68,right,168.4875704284707,96
158_220331_1721_5_5_3.pts,68,left,200.66550179617587,96
158_220331_1721_5_5_3.pts,68,right,175.723470417459,96
158_220331_1721_5_5_4.pts,68,left,178.382904325374,96
158_220331_1721_5_5_4.pts,68,right,149.96880045899914,96
158_220331_1721_5_5_5.pts,68,left,195.37367330892423,96
158_220331_1721_5_5_5.pts,68,right,162.33949765845645,96
158_220331_1721_5_5_6.pts,68,left,205.13355067153464,96
158_220331_1721_5_5_6.pts,68,right,179.63017873150125,96
158_220331_1721_5_5_7.pts,68,left,202.6926093593175,96
158_220331_1721_5_5_7.pts,68,right,164.23226269862778,96
158_220331_1721_5_5_8.pts,68,left,205.45759565202525,96
158_220331_1721_5_5_8.pts,68,right,168.2895660923623,96
158_220331_1824_5_5_1.pts,68,left,227.43347073619378,96
158_220331_1824_5_5_1.pts,68,right,191.91925385432282,96
158_220331_1824_5_5_3.pts,68,left,217.73022362037327,96
158_220331_1824_5_5_3.pts,68,right,204.34960511611254,96
158_220331_1824_5_5_4.pts,68,left,209.86111809691894,96
158_220331_1824_5_5_4.pts,68,right,196.2315822921707,96
158_220331_1840_5_5_1.pts,68,left,190.2250808618278,96
158_220331_1840_5_5_1.pts,68,right,183.08551887634962,96
158_220331_1840_5_5_2.pts,68,left,194.3342895917012,96
158_220331_1840_5_5_2.pts,68,right,164.2553508345399,96
158_220331_1840_5_5_3.pts,68,left,222.68368510313255,96
158_220331_1840_5_5_3.pts,68,right,195.51553291519087,96
158_220331_1840_5_5_4.pts,68,left,209.05450179850754,96
158_220331_1840_5_5_4.pts,68,right,184.66843636336145,96
158_220331_1840_5_5_5.pts,68,left,209.7258276364115,96
158_220331_1840_5_5_5.pts,68,right,201.26477033444732,96
158_220331_1840_5_5_6.pts,68,left,205.54960539436155,96
158_220331_1840_5_5_6.pts,68,right,169.29417280120563,96
158_220331_1840_5_5_7.pts,68,left,212.18070456308905,96
158_220331_1840_5_5_7.pts,68,right,178.7154784069421,96
158_220331_1840_5_5_8.pts,68,left,205.82449171293712,96
158_220331_1840_5_5_8.pts,68,right,179.95216802744477,96
158_220331_1852_4_0_1.pts,68,left,171.35571351885378,96
158_220331_1852_4_0_1.pts,68,right,152.17353580698583,96
158_220331_1855_5_5_1.pts,68,left,248.18810350663892,96
158_220331_1855_5_5_1.pts,68,right,198.51463142269623,96
158_220331_1855_5_5_2.pts,68,left,215.79164655338784,96
158_220331_1855_5_5_2.pts,68,right,181.00526158712128,96
158_220331_1855_5_5_3.pts,68,left,210.8224536059774,96
158_220331_1855_5_5_3.pts,68,right,179.70895297056802,96
158_220331_1855_5_5_4.pts,68,left,164.89782779379212,96
158_220331_1855_5_5_4.pts,68,right,133.688133147428,96
158_220331_1855_5_5_5.pts,68,left,208.11792864196545,96
158_220331_1855_5_5_5.pts,68,right,171.80289740151522,96
158_220331_1855_5_5_6.pts,68,left,216.61559718645483,96
158_220331_1855_5_5_6.pts,68,right,184.56150811525615,96
158_220331_1855_5_5_7.pts,68,left,216.3707036289545,96
158_220331_1855_5_5_7.pts,68,right,193.15374561329241,96
158_220331_1855_5_5_8.pts,68,left,213.02792331314492,96
158_220331_1855_5_5_8.pts,68,right,168.1128993993158,96
158_220331_1910_5_5_1.pts,68,left,229.20568213336733,96
158_220331_1910_5_5_1.pts,68,right,182.45128725833152,96
158_220331_1910_5_5_2.pts,68,left,200.8916263948191,96
158_220331_1910_5_5_2.pts,68,right,186.88250988254632,96
158_220331_1910_5_5_3.pts,68,left,208.79177891967984,96
158_220331_1910_5_5_3.pts,68,right,178.90069327857722,96
158_220331_1910_5_5_4.pts,68,left,223.79931051924376,96
158_220331_1910_5_5_4.pts,68,right,209.38089958520837,96
158_220331_1910_5_5_5.pts,68,left,211.1804842887818,96
158_220331_1910_5_5_5.pts,68,right,200.73193913497897,96
158_220331_1910_5_5_6.pts,68,left,221.80436637822183,96
158_220331_1910_5_5_6.pts,68,right,173.2197456347797,96
158_220331_1910_5_5_8.pts,68,left,206.11062428813418,96
158_220331_1910_5_5_8.pts,68,right,180.11056249488038,96
158_220331_1914_1_0_1.pts,68,left,209.6614837727181,96
158_220331_1914_1_0_1.pts,68,right,185.35508640324795,96
158_220331_1914_1_0_2.pts,68,left,209.96945875796098,96
158_220331_1914_1_0_2.pts,68,right,189.50472656081405,96
158_220331_1914_1_0_3.pts,68,left,209.35281889140575,96
158_220331_1914_1_0_3.pts,68,right,181.0860637928827,96
158_220331_1914_1_0_4.pts,68,left,205.79398544283188,96
158_220331_1914_1_0_4.pts,68,right,179.8713691626448,96
158_220331_1914_1_0_5.pts,68,left,214.26528209467597,96
158_220331_1914_1_0_5.pts,68,right,186.91662579877695,96
158_220331_1925_1_0_1.pts,68,left,217.9644173304949,96
158_220331_1925_1_0_1.pts,68,right,195.55248940146765,96
158_220331_1925_1_0_2.pts,68,left,220.63382245501492,96
158_220331_1925_1_0_2.pts,68,right,186.27276370956648,96
158_220331_1925_1_0_3.pts,68,left,219.7194682367092,96
158_220331_1925_1_0_3.pts,68,right,182.58109689791118,96
158_220331_1929_1_0_1.pts,68,left,222.32315319022544,96
158_220331_1929_1_0_1.pts,68,right,193.9400687784187,96
158_220331_1929_1_0_2.pts,68,left,219.4326041812788,96
158_220331_1929_1_0_2.pts,68,right,179.89984404909544,96
158_220331_1929_1_0_3.pts,68,left,222.16119585662224,96
158_220331_1929_1_0_3.pts,68,right,188.12369600876974,96
158_220331_1929_1_0_4.pts,68,left,224.43743065223714,96
158_220331_1929_1_0_4.pts,68,right,192.13663034992123,96
163_220329_1431_3_0_1.pts,68,left,208.50850768680357,96
163_220329_1431_3_0_1.pts,68,right,175.66269840552692,96
163_220329_1431_3_0_14.pts,68,left,203.91675929707753,96
163_220329_1431_3_0_14.pts,68,right,167.1062577789621,96
163_220329_1431_3_0_15.pts,68,left,207.15293934139038,96
163_220329_1431_3_0_15.pts,68,right,171.83267135339688,96
168_220329_1637_1_0_1.pts,68,left,182.10669186557166,96
168_220329_1637_1_0_1.pts,68,right,131.4096563338393,96
168_220329_1637_1_0_2.pts,68,left,182.41813536792608,96
168_220329_1637_1_0_2.pts,68,right,126.38373005344559,96
168_220329_1637_1_0_3.pts,68,left,186.04146789836366,96
168_220329_1637_1_0_3.pts,68,right,133.3666885361977,96
168_220329_1637_1_0_4.pts,68,left,183.7336054666587,96
168_220329_1637_1_0_4.pts,68,right,133.35523257658673,96
168_220329_1637_1_0_5.pts,68,left,180.07732906849898,96
168_220329_1637_1_0_5.pts,68,right,140.50912386350169,96
168_220329_1637_1_0_6.pts,68,left,174.84818255974096,96
168_220329_1637_1_0_6.pts,68,right,141.42313676025972,96
168_220329_1637_1_0_7.pts,68,left,172.41725632249737,96
168_220329_1637_1_0_7.pts,68,right,147.25971199814893,96
168_220329_1638_1_0_1.pts,68,left,176.88042178576762,96
168_220329_1638_1_0_1.pts,68,right,146.20277015159476,96
170_220329_1700_1_0_1.pts,68,left,155.93148958579346,96
170_220329_1700_1_0_1.pts,68,right,124.95400264808544,96
170_220329_1700_1_0_2.pts,68,left,153.6683523045654,96
170_220329_1700_1_0_2.pts,68,right,125.80664728065842,96
170_220329_1700_1_0_3.pts,68,left,150.97887361408496,96
170_220329_1700_1_0_3.pts,68,right,123.24202588583337,96
170_220329_1700_1_0_4.pts,68,left,149.08681009547573,96
170_220329_1700_1_0_4.pts,68,right,123.83261327740401,96
170_220329_1700_1_0_5.pts,68,left,163.72626630378463,96
170_220329_1700_1_0_5.pts,68,right,127.5866785975539,96
170_220329_1700_1_0_6.pts,68,left,155.2322498351709,96
170_220329_1700_1_0_6.pts,68,right,127.46497994002564,96
170_220329_1700_3_0_1.pts,68,left,132.59462554048807,96
170_220329_1700_3_0_1.pts,68,right,110.98298418125992,96
170_220329_1700_3_0_4.pts,68,left,138.3586262017821,96
170_220329_1700_3_0_4.pts,68,right,108.8904406068573,96
170_220329_1700_3_0_5.pts,68,left,133.76810884678173,96
170_220329_1700_3_0_5.pts,68,right,104.35998727694673,96
170_220329_1700_3_0_9.pts,68,left,125.25902606643191,96
170_220329_1700_3_0_9.pts,68,right,95.19079378922221,96
173_220328_1659_1_0_1.pts,68,left,214.03633388334376,96
173_220328_1659_1_0_1.pts,68,right,167.11184295421924,96
173_220328_1659_1_0_2.pts,68,left,221.06735084835816,96
173_220328_1659_1_0_2.pts,68,right,179.68558728450597,96
173_220328_1659_1_0_3.pts,68,left,216.20087945653157,96
173_220328_1659_1_0_3.pts,68,right,198.4191131026552,96
173_220328_1700_1_0_1.pts,68,left,226.13048654359832,96
173_220328_1700_1_0_1.pts,68,right,180.9378446072326,96
173_220328_1700_1_0_2.pts,68,left,228.61089820430203,96
173_220328_1700_1_0_2.pts,68,right,193.7008145454107,96
173_220328_1700_1_0_3.pts,68,left,221.58521059753892,96
173_220328_1700_1_0_3.pts,68,right,190.2904110972373,96
175_220330_1212_3_0_1.pts,68,left,171.1247628031795,96
175_220330_1212_3_0_1.pts,68,right,144.63983046020064,96
175_220330_1212_3_0_2.pts,68,left,176.86862984210126,96
175_220330_1212_3_0_2.pts,68,right,144.02229862073443,96
175_220330_1212_3_0_3.pts,68,left,179.73075078510576,96
175_220330_1212_3_0_3.pts,68,right,152.00680723061203,96
175_220330_1212_3_0_4.pts,68,left,179.5913795567902,96
175_220330_1212_3_0_4.pts,68,right,163.5639061311783,96
175_220330_1213_1_0_1.pts,68,left,191.9102929901247,96
175_220330_1213_1_0_1.pts,68,right,158.86583175749286,96
175_220330_1213_1_0_2.pts,68,left,194.8312446423543,96
175_220330_1213_1_0_2.pts,68,right,163.2245905016902,96
175_220330_1213_4_0_3.pts,68,left,166.20213262437062,96
175_220330_1213_4_0_3.pts,68,right,123.37577873220403,96
175_220330_1213_4_0_4.pts,68,left,188.95037708350822,96
175_220330_1213_4_0_4.pts,68,right,159.54914690394864,96
177_220330_1406_1_0_1.pts,68,left,158.71831967356505,96
177_220330_1406_1_0_1.pts,68,right,141.37883897921617,96
177_220330_1406_1_0_10.pts,68,left,163.27373912815526,96
177_220330_1406_1_0_10.pts,68,right,132.8887797286804,96
177_220330_1406_1_0_11.pts,68,left,143.86088670038916,96
177_220330_1406_1_0_11.pts,68,right,143.46570825268458,96
177_220330_1406_1_0_12.pts,68,left,169.05194796603524,96
177_220330_1406_1_0_12.pts,68,right,147.52901221266424,96
177_220330_1406_1_0_13.pts,68,left,162.79696369677455,96
177_220330_1406_1_0_13.pts,68,right,146.45477117526755,96
177_220330_1406_1_0_14.pts,68,left,167.13964969449955,96
177_220330_1406_1_0_14.pts,68,right,135.6991791508788,96
177_220330_1406_1_0_15.pts,68,left,168.63079081564888,96
177_220330_1406_1_0_15.pts,68,right,133.2457983494331,96
177_220330_1406_1_0_16.pts,68,left,161.9128778077888,96
177_220330_1406_1_0_16.pts,68,right,137.43560108081334,96
177_220330_1406_1_0_17.pts,68,left,165.6471022988329,96
177_220330_1406_1_0_17.pts,68,right,150.127538372471,96
177_220330_1406_1_0_18.pts,68,left,171.62888014550464,96
177_220330_1406_1_0_18.pts,68,right,141.6799601606069,96
177_220330_1406_1_0_19.pts,68,left,166.109104874544,96
177_220330_1406_1_0_19.pts,68,right,136.7080018791066,96
177_220330_1406_1_0_2.pts,68,left,160.8050372345343,96
177_220330_1406_1_0_2.pts,68,right,141.15087475621417,96
177_220330_1406_1_0_20.pts,68,left,163.3249292055563,96
177_220330_1406_1_0_20.pts,68,right,141.46097322033532,96
177_220330_1406_1_0_21.pts,68,left,160.6137620366185,96
177_220330_1406_1_0_21.pts,68,right,136.75913132218986,96
177_220330_1406_1_0_22.pts,68,left,153.69561007249212,96
177_220330_1406_1_0_22.pts,68,right,139.1620817608015,96
177_220330_1406_1_0_23.pts,68,left,154.07696579595822,96
177_220330_1406_1_0_23.pts,68,right,125.86062948974775,96
177_220330_1406_1_0_24.pts,68,left,160.11661809096788,96
177_220330_1406_1_0_24.pts,68,right,127.4646628590755,96
177_220330_1406_1_0_25.pts,68,left,164.35370816896395,96
177_220330_1406_1_0_25.pts,68,right,121.99276162497857,96
177_220330_1406_1_0_3.pts,68,left,161.49140414000715,96
177_220330_1406_1_0_3.pts,68,right,132.95267537319003,96
177_220330_1406_1_0_6.pts,68,left,160.3409873432936,96
177_220330_1406_1_0_6.pts,68,right,132.4737888120598,96
177_220330_1406_1_0_7.pts,68,left,169.44679925504002,96
177_220330_1406_1_0_7.pts,68,right,136.24582052713077,96
177_220330_1406_1_0_8.pts,68,left,176.67016663199752,96
177_220330_1406_1_0_8.pts,68,right,154.98523675212132,96
177_220330_1406_1_0_9.pts,68,left,161.6036002417989,96
177_220330_1406_1_0_9.pts,68,right,140.66513920971653,96
177_220330_1407_1_0_1.pts,68,left,150.955104620914,96
177_220330_1407_1_0_1.pts,68,right,139.8750682652997,96
178_220330_1443_1_0_1.pts,68,left,144.00154320160746,96
178_220330_1443_1_0_1.pts,68,right,119.60256639758562,96
178_220330_1443_1_0_2.pts,68,left,147.67375171114344,96
178_220330_1443_1_0_2.pts,68,right,119.26853571294951,96
178_220330_1443_1_0_3.pts,68,left,149.42105403486138,96
178_220330_1443_1_0_3.pts,68,right,123.63623277807984,96
178_220330_1443_1_0_4.pts,68,left,157.18900954654003,96
178_220330_1443_1_0_4.pts,68,right,130.15994434199456,96
178_220330_1444_1_0_1.pts,68,left,170.38879071112626,96
178_220330_1444_1_0_1.pts,68,right,142.77507563374712,96
179_220330_1459_1_0_1.pts,68,left,147.92587483075616,96
179_220330_1459_1_0_1.pts,68,right,124.36904871300494,96
179_220330_1459_1_0_2.pts,68,left,152.41818388164114,96
179_220330_1459_1_0_2.pts,68,right,122.80970939718999,96
179_220330_1459_1_0_3.pts,68,left,154.31315652846254,96
179_220330_1459_1_0_3.pts,68,right,124.96173858870225,96
179_220330_1459_1_0_4.pts,68,left,150.59418057223274,96
179_220330_1459_1_0_4.pts,68,right,113.38198955546486,96
179_220330_1459_1_0_5.pts,68,left,150.32264004836736,96
179_220330_1459_1_0_5.pts,68,right,120.0211115688495,96
179_220330_1500_1_0_1.pts,68,left,223.79357179726532,96
179_220330_1500_1_0_1.pts,68,right,189.47358948178277,96
179_220330_1500_1_0_2.pts,68,left,232.06206305880988,96
179_220330_1500_1_0_2.pts,68,right,199.00000907314327,96
179_220330_1500_1_0_3.pts,68,left,239.08728125008128,96
179_220330_1500_1_0_3.pts,68,right,195.33334613196786,96
179_220330_1501_1_0_1.pts,68,left,246.9463279518221,96
179_220330_1501_1_0_1.pts,68,right,200.82087236584192,96
179_220330_1501_1_0_2.pts,68,left,261.3685164454374,96
179_220330_1501_1_0_2.pts,68,right,193.9761876852128,96
179_220330_1501_1_0_3.pts,68,left,196.75910257074355,96
179_220330_1501_1_0_3.pts,68,right,159.79457733116138,96
179_220330_1501_1_0_4.pts,68,left,187.23325099398818,96
179_220330_1501_1_0_4.pts,68,right,145.04265368810957,96
179_220330_1501_1_0_5.pts,68,left,177.85401316810385,96
179_220330_1501_1_0_5.pts,68,right,152.4011091021175,96
179_220330_1501_1_0_6.pts,68,left,173.66327971745287,96
179_220330_1501_1_0_6.pts,68,right,140.81685998329723,96
181_220330_1611_1_0_1.pts,68,left,156.1694592421964,96
181_220330_1611_1_0_1.pts,68,right,128.6415260412526,96
181_220330_1611_1_0_3.pts,68,left,157.38356719245598,96
181_220330_1611_1_0_3.pts,68,right,125.5960101984842,96
181_220330_1611_1_0_4.pts,68,left,153.38414013334108,96
181_220330_1611_1_0_4.pts,68,right,124.37238997819769,96
181_220330_1611_1_0_5.pts,68,left,149.10678686394152,96
181_220330_1611_1_0_5.pts,68,right,131.12288235764862,96
181_220330_1611_1_0_6.pts,68,left,124.2879106036552,96
181_220330_1611_1_0_6.pts,68,right,110.99312416141417,96
183_220331_1053_1_0_1.pts,68,left,245.82239806187079,96
183_220331_1053_1_0_1.pts,68,right,188.3420241357612,96
183_220331_1053_1_0_100.pts,68,left,157.0551583927688,96
183_220331_1053_1_0_100.pts,68,right,150.54648045629554,96
183_220331_1053_1_0_101.pts,68,left,165.6244513617746,96
183_220331_1053_1_0_101.pts,68,right,168.7629805707137,96
183_220331_1053_1_0_102.pts,68,left,167.32202568035632,96
183_220331_1053_1_0_102.pts,68,right,134.61535016483083,96
183_220331_1053_1_0_2.pts,68,left,247.42245979520774,96
183_220331_1053_1_0_2.pts,68,right,207.99447241586844,96
183_220331_1053_1_0_83.pts,68,left,216.54362211290774,96
183_220331_1053_1_0_83.pts,68,right,181.5012036997124,96
183_220331_1053_1_0_84.pts,68,left,223.67664967785745,96
183_220331_1053_1_0_84.pts,68,right,194.79687568792716,96
183_220331_1053_1_0_85.pts,68,left,214.54661757089326,96
183_220331_1053_1_0_85.pts,68,right,175.45571932668489,96
183_220331_1053_1_0_86.pts,68,left,213.91805089800152,96
183_220331_1053_1_0_86.pts,68,right,181.2969586678779,96
183_220331_1053_1_0_87.pts,68,left,208.239548223781,96
183_220331_1053_1_0_87.pts,68,right,171.19490192305486,96
183_220331_1053_1_0_88.pts,68,left,212.25724500133234,96
183_220331_1053_1_0_88.pts,68,right,176.3981993168361,96
183_220331_1053_1_0_89.pts,68,left,209.06191799453927,96
183_220331_1053_1_0_89.pts,68,right,169.7032483484037,96
183_220331_1053_1_0_90.pts,68,left,211.8265570644479,96
183_220331_1053_1_0_90.pts,68,right,175.5139983337828,96
183_220331_1053_1_0_91.pts,68,left,203.12882133157657,96
183_220331_1053_1_0_91.pts,68,right,181.6521829088646,96
183_220331_1053_1_0_92.pts,68,left,187.65194806106095,96
183_220331_1053_1_0_92.pts,68,right,150.34594644057094,96
183_220331_1053_1_0_93.pts,68,left,181.63455144266396,96
183_220331_1053_1_0_93.pts,68,right,152.12601866727326,96
183_220331_1053_1_0_94.pts,68,left,173.13929283158743,96
183_220331_1053_1_0_94.pts,68,right,144.71113851777648,96
183_220331_1053_1_0_95.pts,68,left,176.11441987778565,96
183_220331_1053_1_0_95.pts,68,right,146.06677031032405,96
183_220331_1053_1_0_96.pts,68,left,160.3990483831564,96
183_220331_1053_1_0_96.pts,68,right,143.1122917696294,96
183_220331_1053_1_0_97.pts,68,left,163.1014220933985,96
183_220331_1053_1_0_97.pts,68,right,142.4471139678786,96
183_220331_1053_1_0_98.pts,68,left,169.9411703763655,96
183_220331_1053_1_0_98.pts,68,right,147.68886402012694,96
183_220331_1053_1_0_99.pts,68,left,163.47568031837503,96
183_220331_1053_1_0_99.pts,68,right,161.43122546631307,96
183_220331_1054_1_0_1.pts,68,left,177.2262811273266,96
183_220331_1054_1_0_1.pts,68,right,154.85116241087752,96
183_220331_1054_1_0_2.pts,68,left,168.88396822144568,96
183_220331_1054_1_0_2.pts,68,right,157.40484603580504,96
183_220331_1054_1_0_3.pts,68,left,167.24534373189573,96
183_220331_1054_1_0_3.pts,68,right,173.573347448404,96
185_220331_1133_2_0_1.pts,68,left,184.16295094290808,96
185_220331_1133_2_0_1.pts,68,right,173.35550258869142,96
185_220331_1133_2_0_10.pts,68,left,187.0793808045725,96
185_220331_1133_2_0_10.pts,68,right,166.9196954293358,96
185_220331_1133_2_0_11.pts,68,left,191.90854665120509,96
185_220331_1133_2_0_11.pts,68,right,160.95034603531886,96
185_220331_1133_2_0_2.pts,68,left,185.4918903588212,96
185_220331_1133_2_0_2.pts,68,right,165.99244042358592,96
185_220331_1133_2_0_3.pts,68,left,188.4366036923589,96
185_220331_1133_2_0_3.pts,68,right,160.07333388863447,96
185_220331_1133_2_0_4.pts,68,left,188.26016646592507,96
185_220331_1133_2_0_4.pts,68,right,163.30023133956524,96
185_220331_1133_2_0_5.pts,68,left,184.1597170634469,96
185_220331_1133_2_0_5.pts,68,right,157.91466841303884,96
185_220331_1133_2_0_6.pts,68,left,185.70755758569564,96
185_220331_1133_2_0_6.pts,68,right,164.56739669678066,96
185_220331_1133_2_0_7.pts,68,left,187.25069722463283,96
185_220331_1133_2_0_7.pts,68,right,166.1074434749321,96
185_220331_1133_2_0_8.pts,68,left,190.6104928906066,96
185_220331_1133_2_0_8.pts,68,right,177.9880715416376,96
185_220331_1133_2_0_9.pts,68,left,184.8007034618647,96
185_220331_1133_2_0_9.pts,68,right,168.86477989471007,96
187_220331_1422_1_0_7.pts,68,left,172.64916658420975,96
187_220331_1422_1_0_7.pts,68,right,165.84937108379063,96
187_220331_1422_1_0_8.pts,68,left,176.85705543052435,96
187_220331_1422_1_0_8.pts,68,right,161.36729411845243,96
188_220331_1430_2_0_1.pts,68,left,172.92294125162,96
188_220331_1430_2_0_1.pts,68,right,139.33348584521164,96
188_220331_1430_2_0_2.pts,68,left,174.87782798920549,96
188_220331_1430_2_0_2.pts,68,right,139.14896294579026,96
188_220331_1430_2_0_3.pts,68,left,177.25256619361608,96
188_220331_1430_2_0_3.pts,68,right,151.6213558690052,96
188_220331_1430_2_0_4.pts,68,left,178.22098953577566,96
188_220331_1430_2_0_4.pts,68,right,143.94076713858544,96
188_220331_1430_2_0_5.pts,68,left,173.3302667997972,96
188_220331_1430_2_0_5.pts,68,right,152.1842350208752,96
189_220331_1442_1_0_1.pts,68,left,155.86990479955463,96
189_220331_1442_1_0_1.pts,68,right,134.98101306809374,96
189_220331_1442_1_0_2.pts,68,left,154.47414742351626,96
189_220331_1442_1_0_2.pts,68,right,143.3354495967802,96
189_220331_1442_1_0_3.pts,68,left,148.56211757301315,96
189_220331_1442_1_0_3.pts,68,right,143.34851954434518,96
189_220331_1442_1_0_4.pts,68,left,153.95085164500452,96
189_220331_1442_1_0_4.pts,68,right,133.7953080060898,96
189_220331_1442_1_0_5.pts,68,left,159.7886529485468,96
189_220331_1442_1_0_5.pts,68,right,135.92768195706978,96
189_220331_1442_1_0_6.pts,68,left,159.95672505052394,96
189_220331_1442_1_0_6.pts,68,right,135.36184941769156,96
189_220331_1442_1_0_7.pts,68,left,158.2418542751712,96
189_220331_1442_1_0_7.pts,68,right,124.52028058825505,96
189_220331_1442_1_0_8.pts,68,left,150.52091032293322,96
189_220331_1442_1_0_8.pts,68,right,126.97271469799247,96
189_220331_1442_3_0_1.pts,68,left,204.60327465610118,96
189_220331_1442_3_0_1.pts,68,right,169.36394900397843,96
189_220331_1442_3_0_2.pts,68,left,200.4413248864171,96
189_220331_1442_3_0_2.pts,68,right,171.6547835692971,96
189_220331_1442_4_0_1.pts,68,left,179.58582751554883,96
189_220331_1442_4_0_1.pts,68,right,146.2572011522472,96
189_220331_1442_4_0_2.pts,68,left,176.70735773526184,96
189_220331_1442_4_0_2.pts,68,right,146.3900137000852,96
189_220331_1442_4_0_3.pts,68,left,181.0353203720816,96
189_220331_1442_4_0_3.pts,68,right,145.3901150544822,96
192_220331_1637_4_0_1.pts,68,left,114.79690278439087,96
192_220331_1637_4_0_1.pts,68,right,110.78337846646697,96
192_220331_1637_4_0_4.pts,68,left,109.54693692152637,96
192_220331_1637_4_0_4.pts,68,right,102.05136097954689,96
192_220331_1637_4_0_5.pts,68,left,114.9659853077324,96
192_220331_1637_4_0_5.pts,68,right,114.44710689999019,96
192_220331_1638_4_0_1.pts,68,left,116.04044553516673,96
192_220331_1638_4_0_1.pts,68,right,101.63387585948972,96
192_220331_1638_4_0_2.pts,68,left,107.27497637173155,96
192_220331_1638_4_0_2.pts,68,right,94.17166505908236,96
